num_ref_seqs	num_sample_seqs	num_total_seqs	n_gaps	total_chars	dataset	ref_weight	ref_frac	sample_frac	seed
64624	96937	161561	55896435	96775039	marine	distance	0.4	0.6	8
64624	96937	161561	55896435	96775039	marine	distance	0.4	0.6	9
64624	96937	161561	55896435	96775039	marine	distance	0.4	0.6	9
64624	96937	161561	55896435	96775039	marine	distance	0.4	0.6	10
64624	96937	161561	55896435	96775039	marine	distance	0.4	0.6	10
27244	40867	68111	16637708	33851167	mouse	simple	0.4	0.6	1
27244	40867	68111	16637708	33851167	mouse	simple	0.4	0.6	1
27244	40867	68111	16637708	33851167	mouse	simple	0.4	0.6	2
27244	40867	68111	16637708	33851167	mouse	simple	0.4	0.6	2
27244	40867	68111	16637708	33851167	mouse	simple	0.4	0.6	3
27244	40867	68111	16637708	33851167	mouse	simple	0.4	0.6	3
27244	40867	68111	16637708	33851167	mouse	simple	0.4	0.6	4
27244	40867	68111	16637708	33851167	mouse	simple	0.4	0.6	4
27244	40867	68111	16637708	33851167	mouse	simple	0.4	0.6	5
27244	40867	68111	16637708	33851167	mouse	simple	0.4	0.6	5
27244	40867	68111	16637708	33851167	mouse	simple	0.4	0.6	6
27244	40867	68111	16637708	33851167	mouse	simple	0.4	0.6	6
27244	40867	68111	16637708	33851167	mouse	simple	0.4	0.6	7
27244	40867	68111	16637708	33851167	mouse	simple	0.4	0.6	7
27244	40867	68111	16637708	33851167	mouse	simple	0.4	0.6	8
27244	40867	68111	16637708	33851167	mouse	simple	0.4	0.6	8
27244	40867	68111	16637708	33851167	mouse	simple	0.4	0.6	9
27244	40867	68111	16637708	33851167	mouse	simple	0.4	0.6	9
27244	40867	68111	16637708	33851167	mouse	simple	0.4	0.6	10
27244	40867	68111	16637708	33851167	mouse	simple	0.4	0.6	10
27244	40867	68111	16637708	33851167	mouse	abundance	0.4	0.6	1
27244	40867	68111	16637708	33851167	mouse	abundance	0.4	0.6	1
27244	40867	68111	16637708	33851167	mouse	abundance	0.4	0.6	2
27244	40867	68111	16637708	33851167	mouse	abundance	0.4	0.6	2
27244	40867	68111	16637708	33851167	mouse	abundance	0.4	0.6	3
27244	40867	68111	16637708	33851167	mouse	abundance	0.4	0.6	3
27244	40867	68111	16637708	33851167	mouse	abundance	0.4	0.6	4
27244	40867	68111	16637708	33851167	mouse	abundance	0.4	0.6	4
27244	40867	68111	16637708	33851167	mouse	abundance	0.4	0.6	5
27244	40867	68111	16637708	33851167	mouse	abundance	0.4	0.6	5
27244	40867	68111	16637708	33851167	mouse	abundance	0.4	0.6	6
27244	40867	68111	16637708	33851167	mouse	abundance	0.4	0.6	6
27244	40867	68111	16637708	33851167	mouse	abundance	0.4	0.6	7
27244	40867	68111	16637708	33851167	mouse	abundance	0.4	0.6	7
27244	40867	68111	16637708	33851167	mouse	abundance	0.4	0.6	8
27244	40867	68111	16637708	33851167	mouse	abundance	0.4	0.6	8
27244	40867	68111	16637708	33851167	mouse	abundance	0.4	0.6	9
27244	40867	68111	16637708	33851167	mouse	abundance	0.4	0.6	9
27244	40867	68111	16637708	33851167	mouse	abundance	0.4	0.6	10
27244	40867	68111	16637708	33851167	mouse	abundance	0.4	0.6	10
27244	40867	68111	16637708	33851167	mouse	distance	0.4	0.6	1
27244	40867	68111	16637708	33851167	mouse	distance	0.4	0.6	1
27244	40867	68111	16637708	33851167	mouse	distance	0.4	0.6	2
27244	40867	68111	16637708	33851167	mouse	distance	0.4	0.6	2
27244	40867	68111	16637708	33851167	mouse	distance	0.4	0.6	3
27244	40867	68111	16637708	33851167	mouse	distance	0.4	0.6	3
27244	40867	68111	16637708	33851167	mouse	distance	0.4	0.6	4
27244	40867	68111	16637708	33851167	mouse	distance	0.4	0.6	4
27244	40867	68111	16637708	33851167	mouse	distance	0.4	0.6	5
27244	40867	68111	16637708	33851167	mouse	distance	0.4	0.6	5
27244	40867	68111	16637708	33851167	mouse	distance	0.4	0.6	6
27244	40867	68111	16637708	33851167	mouse	distance	0.4	0.6	6
27244	40867	68111	16637708	33851167	mouse	distance	0.4	0.6	7
27244	40867	68111	16637708	33851167	mouse	distance	0.4	0.6	7
27244	40867	68111	16637708	33851167	mouse	distance	0.4	0.6	8
27244	40867	68111	16637708	33851167	mouse	distance	0.4	0.6	8
27244	40867	68111	16637708	33851167	mouse	distance	0.4	0.6	9
27244	40867	68111	16637708	33851167	mouse	distance	0.4	0.6	9
27244	40867	68111	16637708	33851167	mouse	distance	0.4	0.6	10
27244	40867	68111	16637708	33851167	mouse	distance	0.4	0.6	10
87902	131852	219754	89210119	144817886	soil	simple	0.4	0.6	1
87902	131852	219754	89210119	144817886	soil	simple	0.4	0.6	1
87902	131852	219754	89210119	144817886	soil	simple	0.4	0.6	2
87902	131852	219754	89210119	144817886	soil	simple	0.4	0.6	2
87902	131852	219754	89210119	144817886	soil	simple	0.4	0.6	3
87902	131852	219754	89210119	144817886	soil	simple	0.4	0.6	3
87902	131852	219754	89210119	144817886	soil	simple	0.4	0.6	4
87902	131852	219754	89210119	144817886	soil	simple	0.4	0.6	4
87902	131852	219754	89210119	144817886	soil	simple	0.4	0.6	5
87902	131852	219754	89210119	144817886	soil	simple	0.4	0.6	5
87902	131852	219754	89210119	144817886	soil	simple	0.4	0.6	6
87902	131852	219754	89210119	144817886	soil	simple	0.4	0.6	6
87902	131852	219754	89210119	144817886	soil	simple	0.4	0.6	7
87902	131852	219754	89210119	144817886	soil	simple	0.4	0.6	7
87902	131852	219754	89210119	144817886	soil	simple	0.4	0.6	8
87902	131852	219754	89210119	144817886	soil	simple	0.4	0.6	8
87902	131852	219754	89210119	144817886	soil	simple	0.4	0.6	9
87902	131852	219754	89210119	144817886	soil	simple	0.4	0.6	9
87902	131852	219754	89210119	144817886	soil	simple	0.4	0.6	10
87902	131852	219754	89210119	144817886	soil	simple	0.4	0.6	10
87902	131852	219754	89210119	144817886	soil	abundance	0.4	0.6	1
87902	131852	219754	89210119	144817886	soil	abundance	0.4	0.6	1
87902	131852	219754	89210119	144817886	soil	abundance	0.4	0.6	2
87902	131852	219754	89210119	144817886	soil	abundance	0.4	0.6	2
87902	131852	219754	89210119	144817886	soil	abundance	0.4	0.6	3
87902	131852	219754	89210119	144817886	soil	abundance	0.4	0.6	3
87902	131852	219754	89210119	144817886	soil	abundance	0.4	0.6	4
87902	131852	219754	89210119	144817886	soil	abundance	0.4	0.6	4
87902	131852	219754	89210119	144817886	soil	abundance	0.4	0.6	5
87902	131852	219754	89210119	144817886	soil	abundance	0.4	0.6	5
87902	131852	219754	89210119	144817886	soil	abundance	0.4	0.6	6
87902	131852	219754	89210119	144817886	soil	abundance	0.4	0.6	6
87902	131852	219754	89210119	144817886	soil	abundance	0.4	0.6	7
87902	131852	219754	89210119	144817886	soil	abundance	0.4	0.6	7
87902	131852	219754	89210119	144817886	soil	abundance	0.4	0.6	8
87902	131852	219754	89210119	144817886	soil	abundance	0.4	0.6	8
87902	131852	219754	89210119	144817886	soil	abundance	0.4	0.6	9
87902	131852	219754	89210119	144817886	soil	abundance	0.4	0.6	9
87902	131852	219754	89210119	144817886	soil	abundance	0.4	0.6	10
87902	131852	219754	89210119	144817886	soil	abundance	0.4	0.6	10
87902	131852	219754	89210119	144817886	soil	distance	0.4	0.6	1
87902	131852	219754	89210119	144817886	soil	distance	0.4	0.6	1
87902	131852	219754	89210119	144817886	soil	distance	0.4	0.6	2
87902	131852	219754	89210119	144817886	soil	distance	0.4	0.6	2
87902	131852	219754	89210119	144817886	soil	distance	0.4	0.6	3
87902	131852	219754	89210119	144817886	soil	distance	0.4	0.6	3
87902	131852	219754	89210119	144817886	soil	distance	0.4	0.6	4
87902	131852	219754	89210119	144817886	soil	distance	0.4	0.6	4
87902	131852	219754	89210119	144817886	soil	distance	0.4	0.6	5
87902	131852	219754	89210119	144817886	soil	distance	0.4	0.6	5
87902	131852	219754	89210119	144817886	soil	distance	0.4	0.6	6
87902	131852	219754	89210119	144817886	soil	distance	0.4	0.6	6
87902	131852	219754	89210119	144817886	soil	distance	0.4	0.6	7
87902	131852	219754	89210119	144817886	soil	distance	0.4	0.6	7
87902	131852	219754	89210119	144817886	soil	distance	0.4	0.6	8
87902	131852	219754	89210119	144817886	soil	distance	0.4	0.6	8
87902	131852	219754	89210119	144817886	soil	distance	0.4	0.6	9
87902	131852	219754	89210119	144817886	soil	distance	0.4	0.6	9
87902	131852	219754	89210119	144817886	soil	distance	0.4	0.6	10
87902	131852	219754	89210119	144817886	soil	distance	0.4	0.6	10
130770	130769	261539	89731273	155877244	human	simple	0.5	0.5	1
130770	130769	261539	89731273	155877244	human	simple	0.5	0.5	1
130770	130769	261539	89731273	155877244	human	simple	0.5	0.5	2
130770	130769	261539	89731273	155877244	human	simple	0.5	0.5	2
130770	130769	261539	89731273	155877244	human	simple	0.5	0.5	3
130770	130769	261539	89731273	155877244	human	simple	0.5	0.5	3
130770	130769	261539	89731273	155877244	human	simple	0.5	0.5	4
130770	130769	261539	89731273	155877244	human	simple	0.5	0.5	4
130770	130769	261539	89731273	155877244	human	simple	0.5	0.5	5
130770	130769	261539	89731273	155877244	human	simple	0.5	0.5	5
130770	130769	261539	89731273	155877244	human	simple	0.5	0.5	6
130770	130769	261539	89731273	155877244	human	simple	0.5	0.5	6
130770	130769	261539	89731273	155877244	human	simple	0.5	0.5	7
130770	130769	261539	89731273	155877244	human	simple	0.5	0.5	7
130770	130769	261539	89731273	155877244	human	simple	0.5	0.5	8
130770	130769	261539	89731273	155877244	human	simple	0.5	0.5	8
130770	130769	261539	89731273	155877244	human	simple	0.5	0.5	9
130770	130769	261539	89731273	155877244	human	simple	0.5	0.5	9
130770	130769	261539	89731273	155877244	human	simple	0.5	0.5	10
130770	130769	261539	89731273	155877244	human	simple	0.5	0.5	10
130770	130769	261539	89731273	155877244	human	abundance	0.5	0.5	1
130770	130769	261539	89731273	155877244	human	abundance	0.5	0.5	1
130770	130769	261539	89731273	155877244	human	abundance	0.5	0.5	2
130770	130769	261539	89731273	155877244	human	abundance	0.5	0.5	2
130770	130769	261539	89731273	155877244	human	abundance	0.5	0.5	3
130770	130769	261539	89731273	155877244	human	abundance	0.5	0.5	3
130770	130769	261539	89731273	155877244	human	abundance	0.5	0.5	4
130770	130769	261539	89731273	155877244	human	abundance	0.5	0.5	4
130770	130769	261539	89731273	155877244	human	abundance	0.5	0.5	5
130770	130769	261539	89731273	155877244	human	abundance	0.5	0.5	5
130770	130769	261539	89731273	155877244	human	abundance	0.5	0.5	6
130770	130769	261539	89731273	155877244	human	abundance	0.5	0.5	6
130770	130769	261539	89731273	155877244	human	abundance	0.5	0.5	7
130770	130769	261539	89731273	155877244	human	abundance	0.5	0.5	7
130770	130769	261539	89731273	155877244	human	abundance	0.5	0.5	8
130770	130769	261539	89731273	155877244	human	abundance	0.5	0.5	8
130770	130769	261539	89731273	155877244	human	abundance	0.5	0.5	9
130770	130769	261539	89731273	155877244	human	abundance	0.5	0.5	9
130770	130769	261539	89731273	155877244	human	abundance	0.5	0.5	10
130770	130769	261539	89731273	155877244	human	abundance	0.5	0.5	10
130770	130769	261539	89731273	155877244	human	distance	0.5	0.5	1
130770	130769	261539	89731273	155877244	human	distance	0.5	0.5	1
130770	130769	261539	89731273	155877244	human	distance	0.5	0.5	2
130770	130769	261539	89731273	155877244	human	distance	0.5	0.5	2
130770	130769	261539	89731273	155877244	human	distance	0.5	0.5	3
130770	130769	261539	89731273	155877244	human	distance	0.5	0.5	3
130770	130769	261539	89731273	155877244	human	distance	0.5	0.5	4
130770	130769	261539	89731273	155877244	human	distance	0.5	0.5	4
130770	130769	261539	89731273	155877244	human	distance	0.5	0.5	5
130770	130769	261539	89731273	155877244	human	distance	0.5	0.5	5
130770	130769	261539	89731273	155877244	human	distance	0.5	0.5	6
130770	130769	261539	89731273	155877244	human	distance	0.5	0.5	6
130770	130769	261539	89731273	155877244	human	distance	0.5	0.5	7
130770	130769	261539	89731273	155877244	human	distance	0.5	0.5	7
130770	130769	261539	89731273	155877244	human	distance	0.5	0.5	8
130770	130769	261539	89731273	155877244	human	distance	0.5	0.5	8
130770	130769	261539	89731273	155877244	human	distance	0.5	0.5	9
130770	130769	261539	89731273	155877244	human	distance	0.5	0.5	9
130770	130769	261539	89731273	155877244	human	distance	0.5	0.5	10
130770	130769	261539	89731273	155877244	human	distance	0.5	0.5	10
80780	80781	161561	55896435	96775039	marine	simple	0.5	0.5	1
80780	80781	161561	55896435	96775039	marine	simple	0.5	0.5	1
80780	80781	161561	55896435	96775039	marine	simple	0.5	0.5	2
80780	80781	161561	55896435	96775039	marine	simple	0.5	0.5	2
80780	80781	161561	55896435	96775039	marine	simple	0.5	0.5	3
80780	80781	161561	55896435	96775039	marine	simple	0.5	0.5	3
80780	80781	161561	55896435	96775039	marine	simple	0.5	0.5	4
80780	80781	161561	55896435	96775039	marine	simple	0.5	0.5	4
80780	80781	161561	55896435	96775039	marine	simple	0.5	0.5	5
80780	80781	161561	55896435	96775039	marine	simple	0.5	0.5	5
80780	80781	161561	55896435	96775039	marine	simple	0.5	0.5	6
80780	80781	161561	55896435	96775039	marine	simple	0.5	0.5	6
80780	80781	161561	55896435	96775039	marine	simple	0.5	0.5	7
80780	80781	161561	55896435	96775039	marine	simple	0.5	0.5	7
80780	80781	161561	55896435	96775039	marine	simple	0.5	0.5	8
80780	80781	161561	55896435	96775039	marine	simple	0.5	0.5	8
80780	80781	161561	55896435	96775039	marine	simple	0.5	0.5	9
80780	80781	161561	55896435	96775039	marine	simple	0.5	0.5	9
80780	80781	161561	55896435	96775039	marine	simple	0.5	0.5	10
80780	80781	161561	55896435	96775039	marine	simple	0.5	0.5	10
80780	80781	161561	55896435	96775039	marine	abundance	0.5	0.5	1
80780	80781	161561	55896435	96775039	marine	abundance	0.5	0.5	1
80780	80781	161561	55896435	96775039	marine	abundance	0.5	0.5	2
80780	80781	161561	55896435	96775039	marine	abundance	0.5	0.5	2
80780	80781	161561	55896435	96775039	marine	abundance	0.5	0.5	3
80780	80781	161561	55896435	96775039	marine	abundance	0.5	0.5	3
80780	80781	161561	55896435	96775039	marine	abundance	0.5	0.5	4
80780	80781	161561	55896435	96775039	marine	abundance	0.5	0.5	4
80780	80781	161561	55896435	96775039	marine	abundance	0.5	0.5	5
80780	80781	161561	55896435	96775039	marine	abundance	0.5	0.5	5
80780	80781	161561	55896435	96775039	marine	abundance	0.5	0.5	6
80780	80781	161561	55896435	96775039	marine	abundance	0.5	0.5	6
80780	80781	161561	55896435	96775039	marine	abundance	0.5	0.5	7
80780	80781	161561	55896435	96775039	marine	abundance	0.5	0.5	7
80780	80781	161561	55896435	96775039	marine	abundance	0.5	0.5	8
80780	80781	161561	55896435	96775039	marine	abundance	0.5	0.5	8
80780	80781	161561	55896435	96775039	marine	abundance	0.5	0.5	9
80780	80781	161561	55896435	96775039	marine	abundance	0.5	0.5	9
80780	80781	161561	55896435	96775039	marine	abundance	0.5	0.5	10
80780	80781	161561	55896435	96775039	marine	abundance	0.5	0.5	10
80780	80781	161561	55896435	96775039	marine	distance	0.5	0.5	1
80780	80781	161561	55896435	96775039	marine	distance	0.5	0.5	1
80780	80781	161561	55896435	96775039	marine	distance	0.5	0.5	2
80780	80781	161561	55896435	96775039	marine	distance	0.5	0.5	2
80780	80781	161561	55896435	96775039	marine	distance	0.5	0.5	3
80780	80781	161561	55896435	96775039	marine	distance	0.5	0.5	3
80780	80781	161561	55896435	96775039	marine	distance	0.5	0.5	4
80780	80781	161561	55896435	96775039	marine	distance	0.5	0.5	4
80780	80781	161561	55896435	96775039	marine	distance	0.5	0.5	5
80780	80781	161561	55896435	96775039	marine	distance	0.5	0.5	5
80780	80781	161561	55896435	96775039	marine	distance	0.5	0.5	6
80780	80781	161561	55896435	96775039	marine	distance	0.5	0.5	6
80780	80781	161561	55896435	96775039	marine	distance	0.5	0.5	7
80780	80781	161561	55896435	96775039	marine	distance	0.5	0.5	7
80780	80781	161561	55896435	96775039	marine	distance	0.5	0.5	8
80780	80781	161561	55896435	96775039	marine	distance	0.5	0.5	8
80780	80781	161561	55896435	96775039	marine	distance	0.5	0.5	9
80780	80781	161561	55896435	96775039	marine	distance	0.5	0.5	9
80780	80781	161561	55896435	96775039	marine	distance	0.5	0.5	10
80780	80781	161561	55896435	96775039	marine	distance	0.5	0.5	10
34056	34055	68111	16637708	33851167	mouse	simple	0.5	0.5	1
34056	34055	68111	16637708	33851167	mouse	simple	0.5	0.5	1
34056	34055	68111	16637708	33851167	mouse	simple	0.5	0.5	2
34056	34055	68111	16637708	33851167	mouse	simple	0.5	0.5	2
34056	34055	68111	16637708	33851167	mouse	simple	0.5	0.5	3
34056	34055	68111	16637708	33851167	mouse	simple	0.5	0.5	3
34056	34055	68111	16637708	33851167	mouse	simple	0.5	0.5	4
34056	34055	68111	16637708	33851167	mouse	simple	0.5	0.5	4
34056	34055	68111	16637708	33851167	mouse	simple	0.5	0.5	5
34056	34055	68111	16637708	33851167	mouse	simple	0.5	0.5	5
34056	34055	68111	16637708	33851167	mouse	simple	0.5	0.5	6
34056	34055	68111	16637708	33851167	mouse	simple	0.5	0.5	6
34056	34055	68111	16637708	33851167	mouse	simple	0.5	0.5	7
34056	34055	68111	16637708	33851167	mouse	simple	0.5	0.5	7
34056	34055	68111	16637708	33851167	mouse	simple	0.5	0.5	8
34056	34055	68111	16637708	33851167	mouse	simple	0.5	0.5	8
34056	34055	68111	16637708	33851167	mouse	simple	0.5	0.5	9
34056	34055	68111	16637708	33851167	mouse	simple	0.5	0.5	9
34056	34055	68111	16637708	33851167	mouse	simple	0.5	0.5	10
34056	34055	68111	16637708	33851167	mouse	simple	0.5	0.5	10
34056	34055	68111	16637708	33851167	mouse	abundance	0.5	0.5	1
34056	34055	68111	16637708	33851167	mouse	abundance	0.5	0.5	1
34056	34055	68111	16637708	33851167	mouse	abundance	0.5	0.5	2
34056	34055	68111	16637708	33851167	mouse	abundance	0.5	0.5	2
34056	34055	68111	16637708	33851167	mouse	abundance	0.5	0.5	3
34056	34055	68111	16637708	33851167	mouse	abundance	0.5	0.5	3
34056	34055	68111	16637708	33851167	mouse	abundance	0.5	0.5	4
34056	34055	68111	16637708	33851167	mouse	abundance	0.5	0.5	4
34056	34055	68111	16637708	33851167	mouse	abundance	0.5	0.5	5
34056	34055	68111	16637708	33851167	mouse	abundance	0.5	0.5	5
34056	34055	68111	16637708	33851167	mouse	abundance	0.5	0.5	6
34056	34055	68111	16637708	33851167	mouse	abundance	0.5	0.5	6
34056	34055	68111	16637708	33851167	mouse	abundance	0.5	0.5	7
34056	34055	68111	16637708	33851167	mouse	abundance	0.5	0.5	7
34056	34055	68111	16637708	33851167	mouse	abundance	0.5	0.5	8
34056	34055	68111	16637708	33851167	mouse	abundance	0.5	0.5	8
34056	34055	68111	16637708	33851167	mouse	abundance	0.5	0.5	9
34056	34055	68111	16637708	33851167	mouse	abundance	0.5	0.5	9
34056	34055	68111	16637708	33851167	mouse	abundance	0.5	0.5	10
34056	34055	68111	16637708	33851167	mouse	abundance	0.5	0.5	10
34056	34055	68111	16637708	33851167	mouse	distance	0.5	0.5	1
34056	34055	68111	16637708	33851167	mouse	distance	0.5	0.5	1
34056	34055	68111	16637708	33851167	mouse	distance	0.5	0.5	2
34056	34055	68111	16637708	33851167	mouse	distance	0.5	0.5	2
34056	34055	68111	16637708	33851167	mouse	distance	0.5	0.5	3
34056	34055	68111	16637708	33851167	mouse	distance	0.5	0.5	3
34056	34055	68111	16637708	33851167	mouse	distance	0.5	0.5	4
34056	34055	68111	16637708	33851167	mouse	distance	0.5	0.5	4
34056	34055	68111	16637708	33851167	mouse	distance	0.5	0.5	5
34056	34055	68111	16637708	33851167	mouse	distance	0.5	0.5	5
34056	34055	68111	16637708	33851167	mouse	distance	0.5	0.5	6
34056	34055	68111	16637708	33851167	mouse	distance	0.5	0.5	6
34056	34055	68111	16637708	33851167	mouse	distance	0.5	0.5	7
34056	34055	68111	16637708	33851167	mouse	distance	0.5	0.5	7
34056	34055	68111	16637708	33851167	mouse	distance	0.5	0.5	8
34056	34055	68111	16637708	33851167	mouse	distance	0.5	0.5	8
34056	34055	68111	16637708	33851167	mouse	distance	0.5	0.5	9
34056	34055	68111	16637708	33851167	mouse	distance	0.5	0.5	9
34056	34055	68111	16637708	33851167	mouse	distance	0.5	0.5	10
34056	34055	68111	16637708	33851167	mouse	distance	0.5	0.5	10
109877	109877	219754	89210119	144817886	soil	simple	0.5	0.5	1
109877	109877	219754	89210119	144817886	soil	simple	0.5	0.5	1
109877	109877	219754	89210119	144817886	soil	simple	0.5	0.5	2
109877	109877	219754	89210119	144817886	soil	simple	0.5	0.5	2
109877	109877	219754	89210119	144817886	soil	simple	0.5	0.5	3
109877	109877	219754	89210119	144817886	soil	simple	0.5	0.5	3
109877	109877	219754	89210119	144817886	soil	simple	0.5	0.5	4
109877	109877	219754	89210119	144817886	soil	simple	0.5	0.5	4
109877	109877	219754	89210119	144817886	soil	simple	0.5	0.5	5
109877	109877	219754	89210119	144817886	soil	simple	0.5	0.5	5
109877	109877	219754	89210119	144817886	soil	simple	0.5	0.5	6
109877	109877	219754	89210119	144817886	soil	simple	0.5	0.5	6
109877	109877	219754	89210119	144817886	soil	simple	0.5	0.5	7
109877	109877	219754	89210119	144817886	soil	simple	0.5	0.5	7
109877	109877	219754	89210119	144817886	soil	simple	0.5	0.5	8
109877	109877	219754	89210119	144817886	soil	simple	0.5	0.5	8
109877	109877	219754	89210119	144817886	soil	simple	0.5	0.5	9
109877	109877	219754	89210119	144817886	soil	simple	0.5	0.5	9
109877	109877	219754	89210119	144817886	soil	simple	0.5	0.5	10
109877	109877	219754	89210119	144817886	soil	simple	0.5	0.5	10
109877	109877	219754	89210119	144817886	soil	abundance	0.5	0.5	1
109877	109877	219754	89210119	144817886	soil	abundance	0.5	0.5	1
109877	109877	219754	89210119	144817886	soil	abundance	0.5	0.5	2
109877	109877	219754	89210119	144817886	soil	abundance	0.5	0.5	2
109877	109877	219754	89210119	144817886	soil	abundance	0.5	0.5	3
109877	109877	219754	89210119	144817886	soil	abundance	0.5	0.5	3
109877	109877	219754	89210119	144817886	soil	abundance	0.5	0.5	4
109877	109877	219754	89210119	144817886	soil	abundance	0.5	0.5	4
109877	109877	219754	89210119	144817886	soil	abundance	0.5	0.5	5
109877	109877	219754	89210119	144817886	soil	abundance	0.5	0.5	5
109877	109877	219754	89210119	144817886	soil	abundance	0.5	0.5	6
109877	109877	219754	89210119	144817886	soil	abundance	0.5	0.5	6
109877	109877	219754	89210119	144817886	soil	abundance	0.5	0.5	7
109877	109877	219754	89210119	144817886	soil	abundance	0.5	0.5	7
109877	109877	219754	89210119	144817886	soil	abundance	0.5	0.5	8
109877	109877	219754	89210119	144817886	soil	abundance	0.5	0.5	8
109877	109877	219754	89210119	144817886	soil	abundance	0.5	0.5	9
109877	109877	219754	89210119	144817886	soil	abundance	0.5	0.5	9
109877	109877	219754	89210119	144817886	soil	abundance	0.5	0.5	10
109877	109877	219754	89210119	144817886	soil	abundance	0.5	0.5	10
109877	109877	219754	89210119	144817886	soil	distance	0.5	0.5	1
109877	109877	219754	89210119	144817886	soil	distance	0.5	0.5	1
109877	109877	219754	89210119	144817886	soil	distance	0.5	0.5	2
109877	109877	219754	89210119	144817886	soil	distance	0.5	0.5	2
109877	109877	219754	89210119	144817886	soil	distance	0.5	0.5	3
109877	109877	219754	89210119	144817886	soil	distance	0.5	0.5	3
109877	109877	219754	89210119	144817886	soil	distance	0.5	0.5	4
109877	109877	219754	89210119	144817886	soil	distance	0.5	0.5	4
109877	109877	219754	89210119	144817886	soil	distance	0.5	0.5	5
109877	109877	219754	89210119	144817886	soil	distance	0.5	0.5	5
109877	109877	219754	89210119	144817886	soil	distance	0.5	0.5	6
109877	109877	219754	89210119	144817886	soil	distance	0.5	0.5	6
109877	109877	219754	89210119	144817886	soil	distance	0.5	0.5	7
109877	109877	219754	89210119	144817886	soil	distance	0.5	0.5	7
109877	109877	219754	89210119	144817886	soil	distance	0.5	0.5	8
109877	109877	219754	89210119	144817886	soil	distance	0.5	0.5	8
109877	109877	219754	89210119	144817886	soil	distance	0.5	0.5	9
109877	109877	219754	89210119	144817886	soil	distance	0.5	0.5	9
109877	109877	219754	89210119	144817886	soil	distance	0.5	0.5	10
109877	109877	219754	89210119	144817886	soil	distance	0.5	0.5	10
156923	104616	261539	89731273	155877244	human	simple	0.6	0.4	1
156923	104616	261539	89731273	155877244	human	simple	0.6	0.4	1
156923	104616	261539	89731273	155877244	human	simple	0.6	0.4	2
156923	104616	261539	89731273	155877244	human	simple	0.6	0.4	2
156923	104616	261539	89731273	155877244	human	simple	0.6	0.4	3
156923	104616	261539	89731273	155877244	human	simple	0.6	0.4	3
156923	104616	261539	89731273	155877244	human	simple	0.6	0.4	4
156923	104616	261539	89731273	155877244	human	simple	0.6	0.4	4
156923	104616	261539	89731273	155877244	human	simple	0.6	0.4	5
156923	104616	261539	89731273	155877244	human	simple	0.6	0.4	5
156923	104616	261539	89731273	155877244	human	simple	0.6	0.4	6
156923	104616	261539	89731273	155877244	human	simple	0.6	0.4	6
156923	104616	261539	89731273	155877244	human	simple	0.6	0.4	7
156923	104616	261539	89731273	155877244	human	simple	0.6	0.4	7
156923	104616	261539	89731273	155877244	human	simple	0.6	0.4	8
156923	104616	261539	89731273	155877244	human	simple	0.6	0.4	8
156923	104616	261539	89731273	155877244	human	simple	0.6	0.4	9
156923	104616	261539	89731273	155877244	human	simple	0.6	0.4	9
156923	104616	261539	89731273	155877244	human	simple	0.6	0.4	10
156923	104616	261539	89731273	155877244	human	simple	0.6	0.4	10
156923	104616	261539	89731273	155877244	human	abundance	0.6	0.4	1
156923	104616	261539	89731273	155877244	human	abundance	0.6	0.4	1
156923	104616	261539	89731273	155877244	human	abundance	0.6	0.4	2
156923	104616	261539	89731273	155877244	human	abundance	0.6	0.4	2
156923	104616	261539	89731273	155877244	human	abundance	0.6	0.4	3
156923	104616	261539	89731273	155877244	human	abundance	0.6	0.4	3
156923	104616	261539	89731273	155877244	human	abundance	0.6	0.4	4
156923	104616	261539	89731273	155877244	human	abundance	0.6	0.4	4
156923	104616	261539	89731273	155877244	human	abundance	0.6	0.4	5
156923	104616	261539	89731273	155877244	human	abundance	0.6	0.4	5
156923	104616	261539	89731273	155877244	human	abundance	0.6	0.4	6
156923	104616	261539	89731273	155877244	human	abundance	0.6	0.4	6
156923	104616	261539	89731273	155877244	human	abundance	0.6	0.4	7
156923	104616	261539	89731273	155877244	human	abundance	0.6	0.4	7
156923	104616	261539	89731273	155877244	human	abundance	0.6	0.4	8
156923	104616	261539	89731273	155877244	human	abundance	0.6	0.4	8
156923	104616	261539	89731273	155877244	human	abundance	0.6	0.4	9
156923	104616	261539	89731273	155877244	human	abundance	0.6	0.4	9
156923	104616	261539	89731273	155877244	human	abundance	0.6	0.4	10
156923	104616	261539	89731273	155877244	human	abundance	0.6	0.4	10
156923	104616	261539	89731273	155877244	human	distance	0.6	0.4	1
156923	104616	261539	89731273	155877244	human	distance	0.6	0.4	1
156923	104616	261539	89731273	155877244	human	distance	0.6	0.4	2
156923	104616	261539	89731273	155877244	human	distance	0.6	0.4	2
156923	104616	261539	89731273	155877244	human	distance	0.6	0.4	3
156923	104616	261539	89731273	155877244	human	distance	0.6	0.4	3
156923	104616	261539	89731273	155877244	human	distance	0.6	0.4	4
156923	104616	261539	89731273	155877244	human	distance	0.6	0.4	4
156923	104616	261539	89731273	155877244	human	distance	0.6	0.4	5
156923	104616	261539	89731273	155877244	human	distance	0.6	0.4	5
156923	104616	261539	89731273	155877244	human	distance	0.6	0.4	6
156923	104616	261539	89731273	155877244	human	distance	0.6	0.4	6
